source,target,weight
Kathy Potter,Tamara Perkins,0.26385784
Robert Casey,Teresita Bruton,0.2540782
Catherine Foster,Kathy Reed,0.27162474
Lynn Elliott,Nakia Arreola,0.33341438
Wayne Walker,Lori Anderson,0.12132272
Ronald Mason,Jasmine Chapman,0.4317426
Heather Bell,Lynette Hall,0.13556781
Kevin Morgan,Nancy Morris,0.07377028
Kathleen Roberts,Lisa Ramirez,0.093237914
Brittny Fanning,Obdulia Salter,0.1193673
Eva Chavez,Wendell Wilkins,0.036291264
Eunice Becker,Angelica Blake,0.23328723
Kristin Rice,Miguel Klein,0.046742424
Minnie Hodges,Carol Lowery,0.097189605
Jessica Miller,Steven Coleman,0.3224836
Alan Green,Pam Guzman,0.21841462
Christopher Robinson,Glenn Martinez,0.36770648
Larry Allen,Jasmine Hogan,0.39021218
Thomas Ramirez,Lizzette Sherwood,0.06769069
Susan Ramirez,Delta Scholl,0.15799056
Joan Long,Summer Lachance,0.26306283
Martin Collins,Isabel Ramos,0.15160981
Lela Sutton,Sharda Zamora,0.23771395
Susan Ramirez,Duane Hamilton,0.13552271
Phillip White,Jack Bell,0.29016256
Geri Minor,Briana Willey,0.08300385
Sue Rodriquez,Bridget Mills,0.10441932
Drew Poole,Vivien Olivo,0.15335633
Harold Jones,Tomoko Kimble,0.09067638
Marilyn Henderson,Briana Willey,0.23100068
Christopher Robinson,Kerry Copeland,0.35182005
Jack Bell,Kari Willis,0.24963407
Peter Cox,Frankie Spencer,0.27172405
Joyce Malone,Warner Stephenson,0.066443406
Christina Gonzales,Carolyn Bennett,0.30538267
Leigh Benson,Melody Yates,0.22964011
Cynthia Miller,Bernard Mcbride,0.20490645
Christina Tate,America Alarcon,0.10525152
Jennifer Watkins,Annette Hubbard,0.1418242
Jasmine Hogan,Vernetta Swann,0.23989822
Cecelia Gibson,Dorothy Guerrero,0.28689313
Larry Bennett,Micah Fay,0.2499557
Holly Hunt,Natalya Espino,0.18570521
Kelli Turner,Wendell Wilkins,0.26720786
Simon Jefferson,Marianne Hogan,0.06361738
Garrett Myers,Laverne Ingram,0.32680035
Julie Rivera,Cleora Burch,0.23113023
Paulette Fox,Joetta Allred,0.192295
Nicolas Roy,Reita Easley,0.332583
Billy Green,Sierra Redman,0.03622465
Bessie Bell,Milton Steele,0.17168222
Jonathon Singleton,Lana Paul,0.27855545
Chris Rivera,Joanne Fitzgerald,0.3108166
Felipe Wong,Teresa Bass,0.06165988
Wendell Wilkins,Kathern Greathouse,0.18672234
Phyllis Reed,Jermaine Barnett,0.14441255
Keith Simmons,Steven Williams,0.23575608
Alfred Romero,Deandre Ferris,0.15132408
Julia Allen,Bessie Welch,0.25661087
Larry Bennett,Wilfred Sutton,0.15266407
Catherine Foster,Harold Cunningham,0.18948558
Ramona Fowler,Josef Cochran,0.11477628
Lynn Hines,Claire Hardy,0.28147215
Jack Ward,Dawn Powell,0.10493019
Terry Hernandez,Andrea Mccarthy,0.10653815
Caroline Davis,Floy Hood,0.10684712
Mary Price,Guadalupe Santos,0.08659408
Kerry Lambert,Rosalie Welch,0.26733273
Kevin Lee,Thelma Daniel,0.36668706
Felicia Gray,Casey Reeves,0.18483785
Walter Ross,Tova Florence,0.07646082
Ada Rios,Melba Long,0.073632434
Miranda Green,Kay Jefferson,0.08560252
Lynn Hines,Glenn Martinez,0.21704592
Roxanne Rowe,Harris Morrow,0.15854515
Jimmy Reed,Andrew Henderson,0.09897143
Salvatore Munoz,Michelle Washington,0.25431943
Andrea Turner,Mae Francis,0.1768717
Wallace Griffin,Genia Keaton,0.13842762
Brittany Silva,Deangelo Boykin,0.20665094
Lillian Rogers,Elsa Murray,0.30614853
Ada Rios,Bunny Barrera,0.06654479
Katherine Hill,Sherri Ruiz,0.124384254
Samuel Sanchez,Christal Means,0.60959256
Clarence Jackson,Lisa Ramirez,0.4447999
Terry Bell,Tonya Carroll,0.17098427
Linda Washington,Sally Adams,0.05604586
Andrea Turner,Marty Rivera,0.059064
Henrietta Townsend,Ruth Christensen,0.21941312
Rebecca Perez,Geraldine Colon,0.12803143
Caleb Murphy,Joanie Barr,0.092507996
Gerald Robinson,Lizzette Sherwood,0.06363226
Wanda Davis,Miriam Dixon,0.0737983
Shirley Lane,Kay Jefferson,0.113792166
Melody Yates,Carmel Knutson,0.22950973
Al Bailey,Jeannette Jordan,0.048342697
Lula Sherman,Joyce Malone,0.108332515
Ida Patterson,Wanda Williams,0.18376237
Joe Alexander,Allan Sullivan,0.13534474
Marilyn Harris,Lori Lee,0.28445613
Luke Sharp,Charissa Mcgowan,0.36166376
Henry Perry,Kenneth Adkins,0.07350037
Jeffrey Rodriguez,Allison Patrick,0.267951
Edward Harris,Pam Guzman,0.12672125
Pete Perez,Sharda Zamora,0.15545404
Ralph Long,Tabitha Mendez,0.41839337
Brenda Price,Bradford Fuller,0.106491536
Joshua Perry,Brian Watson,0.2178094
Fred Sandoval,Lanny Gallegos,0.13863362
Joshua Peterson,Silvia Garner,0.17585123
Kari Willis,Leona Schneider,0.10133584
Sammy Williamson,Lucy Walsh,0.15080021
Julia Allen,Audra Avila,0.14056419
Stephen Gonzales,Lee Moss,0.09864278
Donald Young,Joshua Alexander,0.40521574
Jerry Moore,Charlie Andrews,0.1200026
Robert Cooper,Raymond Martinez,0.08629725
Veronica Zimmerman,Naomi Mclaughlin,0.098166704
Sadie Mccarthy,Marlin Hardesty,0.168152
Paula Foster,Adrian Phillips,0.6115495
Bobby Sanchez,Ruth Davis,0.22294526
Lillian Hill,Aurea Parrott,0.16193554
Mattie Watts,Shirley Olson,0.17425182
Joseph Bennett,Anne Nash,0.09027415
Marion Palmer,Minh Graf,0.096637726
Allison Jennings,Melinda Knight,0.05839388
Stacey Stephens,Judie Meacham,0.11852673
Michael Wright,Carlos Moore,0.43938714
Nicole Kelly,Helen Padilla,0.27881205
Angie Ross,Freda Hardy,0.04515636
Herman Sanders,Sabrina Love,0.19448486
Joel Joseph,Hugo Torres,0.2512982
Eugene Turner,Jasmine Lyons,0.16294599
Warner Stephenson,Weston Belanger,0.074747294
Terence Ray,Frankie Spencer,0.08497839
Sean White,Nicole Perry,0.22726788
Howard Young,Cory Gross,0.22868647
Paulette Bridges,Anita Bailey,0.1723556
Constance Parks,Wally Bankston,0.37021595
Lisa Ward,Gretchen Stone,0.2671523
Maria Frazier,Helena Grice,0.12527676
Tanisha Conklin,Mallory Schubert,0.09839468
Keith Williams,Winifred Armstrong,0.3628183
Ralph Rivera,Rose Powell,0.10536006
Kerry Schneider,Ruby Williamson,0.10065928
Denise Armstrong,Zella Bratcher,0.08610127
Kenneth Ross,Bobbie Mcdonald,0.11342296
Sandy Price,Elinor Hayden,0.19903727
Wilbur Blair,Dania Metzler,0.10309009
Latarsha Daugherty,Christin Patino,0.188043
Kenneth Cox,Stevie Butts,0.13956837
Janice Anderson,Tommie Chapman,0.42808384
Benny Diaz,Dawn Gutierrez,0.14569144
David James,Vera Sanchez,0.13844113
Lois Smith,Ida Patterson,0.16562098
Vivian Frank,Clarita Coates,0.1380119
Aaron Rogers,Domingo Wallace,0.1268384
Kerry Lambert,Chase Kitchens,0.22653203
Wayne Walker,Dorothy Carter,0.14512849
Carla Arnold,Idell Collado,0.098541155
Ronald Gregory,Chung Bickford,0.30100918
Carlos Jones,Madaline Weller,0.15718648
Emily Taylor,Sherry Marshall,0.1561931
Nancy Morgan,Gladys Larson,0.3967198
Miguel Klein,Rosie Newton,0.087316446
Raymond Chapman,Lamont Eller,0.30940998
Louise Butler,Nicole Evans,0.03986588
Ruby Hernandez,Anne Nash,0.031605925
Roger Nelson,Clint Knight,0.3880474
Catherine Foster,Carolynn Stacey,0.18570492
Judy Clark,Carlos Jones,0.19944128
Chris Cooper,Emmett Alvarez,0.24230607
Guadalupe Tyler,Bobbye Crosby,0.31771463
Gilbert Perkins,Warner Stephenson,0.16687702
Maria Sanders,Steven Williams,0.16669488
Melba Yates,Jamila Abreu,0.1729044
Angela Armstrong,Britt Poirier,0.15919444
Vera Sanchez,Jaime Howell,0.21066356
Johnny Turner,Tasha Owens,0.14317793
Bruce Morris,Felicia Gray,0.19230148
Santo Heck,Hank Mahan,0.110533744
Richard Stewart,Mildred Allen,0.04253468
Teresa Bass,Francis Walton,0.1620834
Shemeka Folse,Harrison Kohn,0.08463452
Ralph Wright,Helen Padilla,0.2127522
Kimberly Bailey,Amy Gray,0.44696903
Greg Salazar,Ernestine Williamson,0.12442787
Debbie Jennings,Nidia Mccarter,0.08381348
Norman Bryant,Denise Armstrong,0.27678418
Percy Griffith,Charlene Jefferson,0.19416669
Helen Flores,Elsie Garza,0.10178314
Maria Jenkins,Dacia Loyd,0.16075353
Jason Gray,Nancy Morris,0.1330479
Eugene Turner,Arnita Herrick,0.06462713
Christina Tate,Gertude Kingsley,0.30906397
Gabriel Dennis,Erma Carpenter,0.057651617
Steven Frazier,Virgilio Hite,0.11116046
Jean Caldwell,Jessie Hart,0.14441612
Stephen Gonzales,Summer Hudgens,0.09044599
Lori Anderson,Leticia Garrett,0.10652028
Sherri Ruiz,Ola Sinclair,0.12612107
Keith James,Eunice Becker,0.17943971
Carole Palmer,Kristi Mitchell,0.05497072
Esther Mcbride,Billie Blake,0.14804521
Andrew Washington,Martin Johnson,0.16257891
Maggie Lane,Maxine Berry,0.109760225
Gloria Jones,Leigh Daniel,0.22915529
Dean Cross,Gladys Nunez,0.0875986
Seth Webb,Lisa Ramirez,0.17718592
Patrick White,Ollie Ball,0.097439244
Douglas Reyes,Roy Cross,0.19454996
Enrique Olson,Demetrius Forbes,0.18552028
Joan Long,Joyce Green,0.19569354
Wanda Butler,Wanda Powell,0.5359507
Henry Baker,Matthew Roberts,0.20721087
Chris Rivera,Ellen Huff,0.26551723
Larry Phillips,Danny Bass,0.14657643
Simon Jefferson,America Alarcon,0.11738111
Donna Cox,Craig Wood,0.37440974
Phyllis Hernandez,Whitney Simon,0.102455035
Jerry Moore,Jerrell Mcmurray,0.123632416
Colleen Wilkerson,Meghan Ortega,0.16132055
Brandy Wade,Ji Leach,0.1728836
Jessica Miller,Abel Cole,0.571939
Brian Gonzalez,Brittany Silva,0.066533744
Louise Williams,Toni Spencer,0.18750846
Beatrice Francis,Kay Jefferson,0.19794263
Douglas Reyes,Cora Gomez,0.11529678
Joya Freedman,Audra Avila,0.11068848
Peter Bowers,Tasha Owens,0.1715778
Katherine Hill,Monet Limon,0.11188832
John Rogers,Maureen Curry,0.27561206
Eugene Turner,Teresa Bass,0.068132475
Charles Hill,Tina Gross,0.28726447
Yolanda Dean,Bonnie Parsons,0.13235351
Anna Howard,Shirley Bryant,0.10099894
Steve Powell,Tasha Owens,0.13307166
David Scott,Terry Bell,0.101441786
Donald Massey,Desiree Robbins,0.22574987
Rhonda Curry,Teresa Bass,0.087265134
Clayton Freeman,Eva Chavez,0.20286505
Kathy Reed,Lisa Ramirez,0.33396
Dean Cross,Anne Nash,0.090732366
Gregory Lewis,Rachel Summers,0.37464094
Sara Shaw,Chase Kitchens,0.088802226
Melba Yates,Pat Marshall,0.12321754
Dawn Gutierrez,Shawnee Sotelo,0.21446338
Brian Gonzalez,Jasmine Hogan,0.25424218
Teresa Patterson,Sherri Caldwell,0.116170004
Steven Thomas,Edison Boothe,0.10824454
Moses Simpson,Desmond Yanez,0.13823421
Norma Clark,Alicia Barber,0.18024378
Aaron Rogers,Winifred Armstrong,0.15890607
Joe Simmons,Javier Hawkins,0.011774037
John Rogers,Jo Cunningham,0.16624215
Jose Cook,Karla Schmidt,0.32930076
Sarah Kelly,Luke Sharp,0.4443164
Kevin Lee,Cody Larson,0.3829615
Oscar Collier,Melanie Wells,0.21584891
Ira Gordon,Kari Garza,0.12416346
Jack Hughes,Erin Barnett,0.24978115
Desiree Brock,Hazel Stewart,0.11583559
Bruce Morris,Erma Carpenter,0.07640425
Joshua Perry,Carmen Owen,0.30291653
David James,Jacob Ramirez,0.13076577
Wayne Watson,Vanesa Gatlin,0.21887258
Saul Crawford,Asha Saucedo,0.11560039
Anne Jenkins,Christin Patino,0.05813557
Nancy Morgan,Rubie Brackett,0.27542514
Tasha Harmon,Dania Metzler,0.11923002
Emily Martin,Erick Flowers,0.26141357
Ruby Lopez,Samuel Thompson,0.22379132
Randal Hudson,Piedad Southerland,0.16257697
Andrea James,Zola Keel,0.109791055
Gertude Kingsley,Aleshia Barham,0.21555153
Virginia Wood,Sha Coffey,0.16288044
Alison Craig,Patsy Fowler,0.24293466
Darin Mcguire,Kate Sharp,0.27728736
Kimberly Bailey,Louise Mathis,0.2608226
Donald Nelson,Janet Tucker,0.17527452
Maria Sanders,Mika Aranda,0.22309704
Billy Green,Brett Webster,0.18259212
Jose Walker,Dwayne Wolfe,0.104304984
Shawn Harris,Margie Nguyen,0.18017328
Victoria Morales,Nichole Watson,0.102626026
Denise Montgomery,Adrian Phillips,0.09761998
Kimberly Hill,Jorge Peters,0.2741205
Cynthia Roberts,Lyle Yates,0.30332446
Otis Waters,Cory Sumner,0.18195334
Jennie Gardner,Audra Avila,0.108709514
Nicholas Nelson,Danny Bass,0.557328
Laura Mitchell,Caleb Murphy,0.099697515
Tasha Harmon,Karole Grier,0.087760635
Rachel Ward,Minh Graf,0.36280423
Margarita Delgado,Tasha Owens,0.14391801
Kendra Mccoy,Faye Norman,0.34216905
Calvin Copeland,Jared Pope,0.10026246
Sherry Marshall,Melvin Little,0.16900782
Brandy Harmon,Audrey Ortega,0.17416826
Laura Martinez,Ervin Mccormick,0.14009017
Guadalupe Santos,Muriel Hicks,0.1467035
Delia Hayes,Scottie Hamel,0.08203476
Maria Jenkins,Lionel Vaughn,0.07308533
Amanda Sanders,Kaylee Santana,0.1086179
Andrea Jones,Piedad Southerland,0.12981011
Lucille Morales,Valerie Dawson,0.23679431
John Diaz,Leah Mcbride,0.47235173
Diane Ramirez,Thanh Regan,0.38856208
John Diaz,Jeffrey Clark,0.08762815
Marie Taylor,Elsa Murray,0.23647012
Joan Thomas,Kathern Greathouse,0.07716281
Misty Hill,Brittany Silva,0.112143114
George Clark,Nancy Morgan,0.26455593
Billy Torres,Kenneth Tucker,0.07309151
Gary Edwards,Charlie Andrews,0.21482119
Billy Collins,Raquel Ramos,0.27009517
Cynthia Miller,Bonita Burleson,0.16837291
Megan Weber,Desiree Robbins,0.2193045
Tammy Jones,Ignacio Medina,0.26442033
Rebecca Perez,Allison Jennings,0.12898482
Shawn Harris,Diane Ward,0.20856433
Jason Adams,Sonja Reed,0.14890152
Jeffrey Butler,Nadine Norman,0.16349047
Shawn Baker,Maris Hayden,0.1711189
Timmy Garner,Nichole Watson,0.10916565
Ernest Brooks,Kellie Willis,0.16301134
Raymond Long,Rachell Broussard,0.24057953
Saul Crawford,Wilma Olson,0.055952065
Sue French,Tracie Rivers,0.18421261
David James,Ozella Mcbee,0.13048632
Annie Cooper,Charlene Jefferson,0.19560802
Bobby Morris,Warren Bridges,0.08801579
Tammy Robinson,Myra Mcdaniel,0.339247
Carl Ramirez,Gertude Kingsley,0.27513456
Keith Dean,Joyce Malone,0.09469081
Michelle Bryant,Anne Jenkins,0.2677889
Benjamin Kelly,Hsiu Alcorn,0.1564657
Claire Pearson,Bobbye Crosby,0.2889164
Gary Cooper,Cynthia Singleton,0.27583367
Frankie Spencer,Kimberly Lowe,0.17978565
Suzanne Byrd,Nadine Bryan,0.16134422
Crystal Briggs,Melanie Elliott,0.17275402
Elaine Thompson,Rutha Blodgett,0.22801138
Glenn Martinez,Lyle Yates,0.12262304
Howard Young,Alejandro Perez,0.1676804
Ruth Davis,Jennifer Butler,0.18322478
Thad Judd,America Alarcon,0.064366944
Virginia Patterson,Bessie Bell,0.084661804
Richard Hernandez,Miranda Green,0.05885806
Janice Carson,Janie Anderson,0.15572475
Alexis Vargas,Isaura Lemus,0.10501933
Bethany Schmidt,Deanna Thompson,0.29002333
Sandra Sanchez,Jack Hughes,0.260857
Tomoko Kimble,Scottie Hamel,0.096192904
Esther Mcbride,Yolanda Dean,0.1818617
William Bennett,Dominic Schultz,0.103098184
Keith James,Diana Cruz,0.18453053
Warren Bridges,Connie Grant,0.08963057
Judy Stewart,Xochitl Runyon,0.24274077
Nancy King,Louise Hall,0.28217787
Melba Yates,Michelle Washington,0.14996414
Carlos Thompson,Lynette Hall,0.10644926
Julia Richardson,Jasmine Chapman,0.26290494
Donald Griffin,Elizabeth Thomas,0.11107439
Alice Brown,Brandon Morton,0.104169205
Kathy Reed,Earnest Joseph,0.2240863
Mona Todd,Rubie Brackett,0.10719788
Calvin Goodman,Audrea Belanger,0.58053863
Louise Mathis,Kaylee Santana,0.21591568
Margie Nguyen,Tamisha Nunes,0.15126093
Colleen Wilkerson,Shirley Porter,0.24610876
Bradford Fuller,Natashia Glynn,0.16732225
Traci Day,Truman Hindman,0.28042352
Sandra Moran,Christin Patino,0.23812272
Ernest Collins,Valerie Lopez,0.08124326
Frances Lewis,Agnes Shelton,0.2210849
Howard Phillips,May Sparks,0.34383976
Carroll Newman,Jaime Collier,0.18646899
Randy Harris,Steve Roberts,0.034595862
Sherri Caldwell,Alane Bartels,0.20082901
Stephanie Ball,Sheryl Guzman,0.05271951
Lori Anderson,Ji Leach,0.14120312
Sharon Bryant,Bonnie Hubbard,0.1108709
Dave Lawrence,Abraham Daniels,0.066459924
Keith Williams,Tommie Chapman,0.30931926
Angela Wood,Sheldon Curry,0.19056554
Jeannette Jordan,Alex Madrid,0.063796714
Evelyn Jackson,Brandy Adams,0.10018027
Anna Garcia,Lisa Ward,0.23555996
Martin Edwards,Anne Jenkins,0.15356936
Angela Wood,Adell Lilly,0.24994908
Jack Ward,Lillian Rogers,0.20642538
Jane Campbell,Troy Lu,0.19475506
Rebecca Howard,Joanne Fitzgerald,0.26563925
Gary Cooper,Shirley Bryant,0.2104655
Mitchell Patton,Mika Aranda,0.20289104
Penny Frank,Olivia Little,0.057065748
Alberta Wise,Jill Mann,0.28483087
Louise Mathis,Lanora Mott,0.30982447
Willie Taylor,Vivian Frank,0.23288383
Alexandra Richardson,Lorene Casey,0.3300891
Pete Perez,Henrietta Brown,0.19405033
Michelle Brooks,Shelley Cortez,0.15316494
Tina Martin,Shelba Hills,0.2955646
Rebecca Jenkins,Rafaela Newell,0.106030524
Philip Torres,Ignacio Medina,0.1812445
Kelly Green,Mandy Lawrence,0.14648534
Jesse Anderson,Alice Brown,0.0998673
Jason Gray,Coy Worthington,0.052937232
Edward Harris,Essie Bowers,0.11687377
Caroline Holland,Karma Marcus,0.10183109
Harold Cunningham,Lizzette Sherwood,0.07518873
Shari Harper,Janie Hamilton,0.16573729
Ollie Ball,Rema Tanner,0.067790054
Helen Figueroa,Amalia Redding,0.10286364
Mark Hughes,Molly Chavez,0.17249379
Phillip Wood,Lashawnda Quick,0.09177818
Kristine Ross,James Miller,0.2823608
Ida Reed,Carol Lowery,0.146177
Karri Wilhelm,Isabelle Roper,0.14756735
Marty Chavez,Vicki Hansen,0.55032754
Louise Williams,Hank Crist,0.19791271
Aaron Hunter,Kristin Sanders,0.15078603
Johnny Wilson,Lisa Ward,0.2089727
Edward Torres,Courtney Gomez,0.1059901
Louise Hall,Alonzo Garner,0.21931481
Sandy Foster,Sharon Wilkerson,0.16666393
Abraham Daniels,Moriah Edward,0.13177425
Mary Williams,Allison Patrick,0.20889576
Kathryn Brooks,Marlin Hardesty,0.12640192
Daisy Cox,Lela Sutton,0.32975608
Esther Mcbride,Weston Belanger,0.10885614
Jason Gray,Judie Meacham,0.18247741
Nancy King,Jasmine Burke,0.101616055
Randal Hudson,Leigh Benson,0.09719105
Elizabeth Thomas,Gregory Lewis,0.16931221
Delia Townsend,Billie Blake,0.073951
Jimmy Reed,Joyce Green,0.1062658
Judith Romero,Kathern Greathouse,0.10468413
Beverly Parker,Olivia Little,0.10238066
Ruth Alexander,Shona Fortner,0.062325716
Milton Steele,Sabrina Love,0.16151996
Johnathan Simpson,Marsha Campbell,0.15933755
Joseph Bennett,Kerstin Hahn,0.24328099
Terry Hernandez,Darrell Schwartz,0.11839874
Ellie Lebron,Mia Fish,0.07857959
Bessie Bell,Melba Yates,0.10465367
Shannon Wood,Rachael Riley,0.22258808
Beverly Taylor,Faith Carter,0.06723329
Ashley Lopez,Valerie Mendoza,0.4000302
Alan Cooper,Bud Menard,0.2793005
Clarence Lewis,Maxine Berry,0.12088457
Irene Perry,Erick Flowers,0.31894767
Billy Green,Anne Jenkins,0.15117392
Nancy Lloyd,Tommie Fields,0.44462806
Kelli Turner,Charlie Andrews,0.1781787
Nicole Perry,Lucia Buchanan,0.32925367
Janice Anderson,Meg Cable,0.24674867
Jana Harrington,Erin Barnett,0.28399843
Delia Hayes,Mandie Cecil,0.1995679
Stacey Richards,Wanda Williams,0.25724125
Eunice Becker,Randal Hudson,0.26855767
Samuel Thompson,Marilyn Alexander,0.32474482
Shelba Hills,Lin Fontenot,0.28915048
Willie Hernandez,Albert Vega,0.09741935
Nicole Hill,Jane Gonzales,0.14362375
Ellen Bowman,Norma Kelley,0.2447726
Christie Morris,Clint Knight,0.43435466
Brenda Gonzalez,Louise Mathis,0.24377702
Guadalupe Santos,Latarsha Daugherty,0.17997584
Barbara Rogers,Henrietta Brown,0.10354674
Tara Drake,Brandon Morton,0.5867305
Cynthia Roberts,Vincent Francis,0.30658585
Keith James,Shelba Hills,0.23566727
Helen Sanchez,Brandon Morton,0.1592704
Shelley Powers,Lana Mack,0.26426464
Monica Luna,Tomoko Kimble,0.07011743
Brittny Fanning,Mia Fish,0.10015978
Jimmy Reed,Wanda Powell,0.22057539
Willie Hernandez,Britta Shannon,0.16284607
Beverly Brown,Brittny Fanning,0.09454861
Fred Mitchell,Kevin Long,0.3091812
Lisa Coleman,Jody Arnold,0.21671699
Guadalupe Santos,Erick Nguyen,0.27096695
Clarence Scott,Thomas Taylor,0.12630725
Dania Metzler,Lane Fusco,0.07040494
Abel Cole,Ramona Fowler,0.07639899
Ralph Rivera,Sachiko Holiday,0.07874653
Jerry Morgan,Natalie Rodgers,0.059710704
Calvin Copeland,Sandra Moran,0.21779527
Thomas Brooks,Lila Berry,0.10285033
Gerald Johnson,Elsie Garza,0.087271824
Billy Collins,Kevin Howard,0.27435178
Teresa Patterson,Octavia Bowling,0.10771254
Monica Luna,Helen Figueroa,0.10183959
Ruby Hernandez,Sheila Bradley,0.15497173
Hertha Mcgovern,Callie Mcreynolds,0.2171171
Samuel Sanchez,Kirsten Hibbard,0.7640625
Rogelio Gibbs,Theresa Morris,0.10535458
Kerstin Hahn,Denis Lindley,0.15105581
Russell James,Stacey Richards,0.40822458
Judy Morris,Brittny Fanning,0.10533568
Katherine Hill,Ernestine Williamson,0.14536226
Albert Smith,Nichole Watson,0.023000006
Eunice Becker,Mia Fish,0.2602597
Brandon Morton,Jaime Smith,0.05770515
Alma Hernandez,Margene Conyers,0.098492235
Katherine Moore,Eldridge Ryder,0.35433447
Sandra James,Ramona Fowler,0.28497988
Tilda Harter,Isaura Lemus,0.30699676
Cesar Hardy,Ervin Mccormick,0.26501608
Lula Sherman,Kristin Berry,0.07071161
Jeffrey Butler,Felipe Wong,0.052649856
Andrew Garcia,Byron Young,0.45427847
Leo Leonard,Marion Baker,0.139836
Carroll Newman,Joyce Wilkins,0.2529046
Connie Gibson,Mariela Bernal,0.4589247
Jeffrey Wood,Randal Hudson,0.049232088
Sarah Russell,Gayle Frazier,0.09184869
Fred Hill,Wilbur Blair,0.080165446
Bobbie Wilkins,Doreen Carroll,0.057196014
Randy Harris,Kathy Diaz,0.07693333
Miriam Dixon,Ellie Lebron,0.089959
Carl Ramirez,Charles Martinez,0.21852869
Velma Simon,Debbie Jennings,0.17550533
Phyllis Reed,Marion Palmer,0.14212514
Vicki Hansen,Lynn Elliott,0.16402276
Jose Peterson,Jennie Terry,0.21088415
Gregory Ross,Nichole Watson,0.30867118
Diana Roberts,Melba Gonzales,0.19174048
Laura Russell,Keith Dean,0.2288705
Janet Tucker,Elizabeth Walters,0.20158356
Diana Roberts,Lynette Terry,0.22073701
Andrea Russell,Elsie Garza,0.53563595
Freda Hardy,Consuelo Cordova,0.18097286
Lynn Elliott,Oneida Arias,0.25246966
Amanda Howell,Patrick Parker,0.30288714
Laura Russell,Kerry Lambert,0.11186841
Tanisha Conklin,Adena Mobley,0.10188927
Archie Jensen,Tyisha Maness,0.35327804
Clifton Boone,Mandy Lawrence,0.07602585
Elisa Lynch,Lindsay Lyons,0.24580656
Erika Taylor,Angelica Blake,0.1357653
Guy Nunez,Tanisha Conklin,0.38182884
Vincent Francis,Karla Wong,0.1199625
