Source,Target,Weight
Riley Jones,Morgan Martinez,0
Riley Jones,Taylor Brown,0.001802153
Riley Jones,Morgan Garcia,0
Riley Jones,Alex Martinez,0
Riley Jones,Avery Garcia,0
Riley Jones,Peyton Johnson,0
Riley Martinez,Taylor Rodriguez,0
Riley Martinez,Alex Miller,0
Riley Martinez,Jordan Williams,0
Riley Martinez,Taylor Martinez,0.002129752
Riley Martinez,Peyton Smith,0
Riley Martinez,Morgan Martinez,0
Riley Martinez,Jamie Brown,0.00130154
Riley Martinez,Riley Miller,0
Riley Martinez,Morgan Jones,0.003966602
Riley Martinez,Morgan Rodriguez,0.002342819
Riley Martinez,Jordan Johnson,0
Riley Martinez,Taylor Brown,0
Peyton Rodriguez,Alex Smith,0.022249991
Peyton Rodriguez,Alex Smith,0.022249991
Peyton Rodriguez,Quinn Williams,0.022249991
Peyton Rodriguez,Taylor Martinez,0.021069754
Peyton Rodriguez,Jordan Garcia,0.020581247
Peyton Rodriguez,Casey Davis,0.0208549
Peyton Rodriguez,Taylor Martinez,0.020564742
Peyton Rodriguez,Jamie Rodriguez,0.020581247
Peyton Rodriguez,Peyton Davis,0.020581247
Peyton Rodriguez,Casey Rodriguez,0.020611245
Peyton Rodriguez,Morgan Miller,0.020644648
Peyton Rodriguez,Jamie Martinez,0.020591354
Peyton Rodriguez,Peyton Rodriguez,0.020644648
Peyton Rodriguez,Peyton Jones,0.02060141
Alex Rodriguez,Morgan Williams,0
Alex Rodriguez,Riley Smith,0
Alex Rodriguez,Jamie Garcia,0
Alex Rodriguez,Jordan Williams,0
Alex Rodriguez,Morgan Davis,0
Alex Rodriguez,Quinn Williams,0.002603046
Alex Rodriguez,Riley Williams,0.003966602
Alex Rodriguez,Avery Davis,0
Alex Rodriguez,Alex Davis,0
Alex Rodriguez,Alex Smith,0
Jordan Smith,Riley Miller,0.011713863
Jordan Smith,Taylor Davis,0.011713863
Jordan Smith,Taylor Garcia,0.00836706
Jordan Smith,Quinn Johnson,0.011713863
Jordan Smith,Jamie Brown,0.011713863
Jordan Smith,Quinn Johnson,0.011713863
Jordan Smith,Alex Rodriguez,0.011713863
Jordan Smith,Avery Smith,0.012719642
Jordan Smith,Jordan Smith,0.011713863
Jordan Smith,Casey Rodriguez,0.00991171
Jordan Smith,Jordan Garcia,0.011713863
Peyton Miller,Jamie Johnson,0
Peyton Miller,Taylor Williams,0
Peyton Miller,Quinn Smith,0
Peyton Miller,Quinn Garcia,0.011713863
Peyton Miller,Riley Williams,0
Peyton Miller,Jamie Davis,0
Peyton Miller,Casey Smith,0
Peyton Miller,Jamie Davis,0.003904624
Peyton Miller,Jamie Jones,0
Peyton Miller,Morgan Garcia,0
Peyton Miller,Jamie Rodriguez,0.002342819
Peyton Miller,Alex Jones,0
Peyton Miller,Alex Rodriguez,0
Peyton Miller,Avery Martinez,0.003661437
Peyton Miller,Avery Williams,0
Peyton Miller,Riley Johnson,0
Peyton Miller,Morgan Garcia,0
Peyton Miller,Taylor Jones,0
Peyton Miller,Morgan Rodriguez,0.002342819
Avery Miller,Morgan Brown,0
Avery Miller,Taylor Davis,0
Avery Miller,Quinn Smith,0
Avery Miller,Taylor Martinez,0
Avery Miller,Morgan Jones,0
Avery Miller,Morgan Williams,0
Avery Miller,Alex Smith,0
Avery Miller,Quinn Garcia,0
Avery Miller,Riley Garcia,0
Avery Miller,Casey Smith,0
Avery Miller,Avery Martinez,0
Avery Miller,Jamie Jones,0
Avery Miller,Taylor Martinez,0.002928481
Avery Miller,Avery Smith,0.001952303
Avery Miller,Jordan Johnson,0.005949861
Avery Miller,Morgan Rodriguez,0
Avery Miller,Taylor Martinez,0.002129752
Avery Miller,Peyton Smith,0
Avery Miller,Riley Williams,0.003966602
Avery Miller,Quinn Williams,0
Avery Miller,Alex Jones,0
Avery Miller,Quinn Davis,0
Avery Miller,Taylor Garcia,0
Morgan Williams,Jamie Garcia,0
Morgan Williams,Riley Johnson,0
Morgan Williams,Quinn Smith,0
Morgan Williams,Quinn Rodriguez,0.0079331
Morgan Williams,Jordan Johnson,0.00528877
Morgan Williams,Alex Miller,0
Morgan Williams,Morgan Davis,0
Morgan Williams,Avery Martinez,0.003661437
Morgan Williams,Quinn Williams,0
Morgan Williams,Peyton Rodriguez,0
Quinn Miller,Morgan Smith,0
Quinn Miller,Avery Miller,0
Quinn Miller,Casey Smith,0
Quinn Miller,Avery Martinez,0
Quinn Miller,Casey Miller,0
Quinn Miller,Jamie Rodriguez,0.002342819
Quinn Miller,Alex Williams,0
Quinn Miller,Jordan Brown,0
Quinn Miller,Avery Smith,0.003966602
Quinn Miller,Jamie Rodriguez,0
Quinn Miller,Jamie Garcia,0
Quinn Miller,Taylor Brown,0
Avery Rodriguez,Jordan Miller,0
Avery Rodriguez,Avery Garcia,0
Avery Rodriguez,Casey Garcia,0.003346804
Avery Rodriguez,Alex Smith,0
Avery Rodriguez,Morgan Rodriguez,0
Avery Rodriguez,Quinn Smith,0
Avery Rodriguez,Jordan Jones,0
Avery Rodriguez,Jordan Garcia,0.002342819
Avery Rodriguez,Jamie Williams,0
Avery Rodriguez,Jordan Brown,0.002129752
Avery Rodriguez,Alex Johnson,0
Avery Rodriguez,Riley Williams,0.003966602
Avery Rodriguez,Avery Martinez,0.003661437
Avery Rodriguez,Casey Smith,0
Avery Rodriguez,Avery Brown,0
Avery Rodriguez,Alex Smith,0
Avery Rodriguez,Taylor Brown,0
Quinn Martinez,Alex Smith,0.011713863
Quinn Martinez,Jordan Rodriguez,0
Quinn Martinez,Avery Garcia,0
Quinn Martinez,Taylor Martinez,0.00780924
Quinn Martinez,Quinn Smith,0
Quinn Martinez,Peyton Davis,0
Quinn Martinez,Alex Smith,0
Quinn Martinez,Alex Martinez,0
Quinn Martinez,Jordan Miller,0.003346804
Quinn Martinez,Jordan Garcia,0.002342819
Quinn Martinez,Taylor Martinez,0.002928481
Quinn Martinez,Casey Davis,0
Quinn Martinez,Jordan Davis,0
Quinn Martinez,Morgan Martinez,0
Quinn Martinez,Alex Davis,0
Jordan Miller,Quinn Davis,0
Jordan Miller,Morgan Smith,0
Jordan Miller,Peyton Smith,0
Jordan Miller,Jordan Williams,0
Jordan Miller,Jamie Williams,0
Jordan Miller,Morgan Brown,0
Jordan Miller,Alex Rodriguez,0
Jordan Miller,Alex Miller,0
Jordan Miller,Morgan Garcia,0
Jordan Miller,Jamie Miller,0
Jordan Miller,Jordan Garcia,0.002129752
Jordan Miller,Jamie Rodriguez,0
Taylor Jones,Taylor Smith,0.022249991
Taylor Jones,Casey Garcia,0.02056319
Taylor Jones,Avery Brown,0.020574344
Taylor Jones,Taylor Jones,0.020731758
Taylor Jones,Morgan Rodriguez,0.020615306
Taylor Jones,Quinn Garcia,0.022249991
Taylor Jones,Jamie Davis,0.020574344
Taylor Jones,Jamie Davis,0.020731758
Taylor Jones,Avery Smith,0.020571794
Taylor Jones,Jordan Miller,0.02056319
Taylor Jones,Casey Davis,0.0208549
Taylor Jones,Quinn Rodriguez,0.02056319
Taylor Jones,Alex Johnson,0.020615306
Taylor Jones,Casey Jones,0.020611245
Taylor Jones,Taylor Martinez,0.020591354
Taylor Jones,Jamie Brown,0.020651512
Taylor Jones,Peyton Davis,0.020591354
Taylor Jones,Taylor Brown,0.020611245
Taylor Jones,Jordan Garcia,0.020591354
Taylor Jones,Morgan Rodriguez,0.020581247
Taylor Jones,Peyton Martinez,0.020576395
Jamie Martinez,Jamie Garcia,0
Jamie Martinez,Jordan Rodriguez,0
Jamie Martinez,Morgan Williams,0
Jamie Martinez,Avery Garcia,0
Jamie Martinez,Jamie Davis,0
Jamie Martinez,Riley Garcia,0
Jamie Martinez,Riley Rodriguez,0
Jamie Martinez,Peyton Jones,0
Jamie Martinez,Quinn Miller,0
Jamie Martinez,Avery Miller,0
Jamie Martinez,Alex Johnson,0
Jamie Martinez,Avery Miller,0
Jamie Martinez,Avery Davis,0.003966602
Jamie Martinez,Avery Williams,0
Jamie Martinez,Quinn Brown,0
Jamie Martinez,Morgan Johnson,0
Jamie Martinez,Riley Davis,0
Jamie Martinez,Jamie Rodriguez,0
Jamie Martinez,Alex Smith,0
Alex Smith,Morgan Williams,0.011713863
Alex Smith,Alex Smith,0.011713863
Alex Smith,Peyton Garcia,0.011713863
Alex Smith,Jamie Jones,0.011713863
Alex Smith,Taylor Garcia,0.011713863
Alex Smith,Jordan Davis,0.011713863
Alex Smith,Alex Rodriguez,0.011713863
Alex Smith,Morgan Martinez,0.011713863
Alex Smith,Taylor Brown,0.00991171
Alex Smith,Riley Martinez,0.011713863
Peyton Rodriguez,Peyton Johnson,0
Peyton Rodriguez,Casey Garcia,0.003346804
Peyton Rodriguez,Peyton Miller,0
Peyton Rodriguez,Avery Miller,0
Peyton Rodriguez,Peyton Jones,0
Peyton Rodriguez,Jordan Williams,0
Peyton Rodriguez,Casey Johnson,0
Peyton Rodriguez,Alex Johnson,0
Peyton Rodriguez,Avery Smith,0.001952303
Peyton Rodriguez,Morgan Martinez,0
Peyton Rodriguez,Avery Martinez,0.003661437
Peyton Rodriguez,Alex Rodriguez,0
Peyton Rodriguez,Jamie Brown,0.00130154
Peyton Rodriguez,Alex Jones,0
Peyton Rodriguez,Quinn Davis,0
Peyton Rodriguez,Alex Davis,0
Peyton Rodriguez,Taylor Jones,0
Peyton Rodriguez,Riley Martinez,0
Taylor Rodriguez,Jordan Miller,0
Taylor Rodriguez,Peyton Jones,0
Taylor Rodriguez,Riley Martinez,0
Taylor Rodriguez,Morgan Smith,0
Taylor Rodriguez,Avery Brown,0.003904624
Taylor Rodriguez,Peyton Davis,0
Taylor Rodriguez,Peyton Garcia,0
Taylor Rodriguez,Quinn Rodriguez,0.006799851
Taylor Rodriguez,Casey Smith,0
Taylor Rodriguez,Quinn Jones,0
Taylor Rodriguez,Jordan Brown,0.002129752
Taylor Rodriguez,Avery Martinez,0
Taylor Rodriguez,Quinn Rodriguez,0
Taylor Rodriguez,Avery Davis,0.003966602
Taylor Rodriguez,Quinn Williams,0
Taylor Rodriguez,Casey Smith,0
Taylor Rodriguez,Riley Brown,0
Taylor Rodriguez,Peyton Rodriguez,0
Jordan Miller,Avery Brown,0.003904624
Jordan Miller,Morgan Rodriguez,0
Jordan Miller,Jordan Johnson,0
Jordan Miller,Peyton Jones,0
Jordan Miller,Taylor Smith,0
Jordan Miller,Jamie Jones,0
Jordan Miller,Riley Davis,0
Jordan Miller,Casey Johnson,0
Jordan Miller,Jordan Brown,0
Jordan Miller,Alex Jones,0
Jordan Miller,Quinn Williams,0.002603046
Jordan Miller,Jamie Rodriguez,0
Jordan Miller,Casey Smith,0
Jordan Miller,Peyton Martinez,0.002466108
Casey Davis,Taylor Williams,0
Casey Davis,Alex Smith,0
Casey Davis,Peyton Garcia,0
Casey Davis,Quinn Rodriguez,0.006799851
Casey Davis,Alex Jones,0
Casey Davis,Avery Williams,0
Casey Davis,Taylor Brown,0
Casey Davis,Peyton Jones,0
Casey Davis,Riley Smith,0.002974918
Casey Davis,Morgan Garcia,0
Peyton Jones,Taylor Williams,0
Peyton Jones,Peyton Johnson,0
Peyton Jones,Morgan Williams,0
Peyton Jones,Peyton Miller,0
Peyton Jones,Avery Martinez,0
Peyton Jones,Jamie Jones,0
Peyton Jones,Jordan Williams,0
Peyton Jones,Alex Jones,0
Peyton Jones,Alex Johnson,0
Peyton Jones,Alex Jones,0
Peyton Jones,Jamie Brown,0
Peyton Jones,Alex Martinez,0
Quinn Davis,Alex Smith,0.011713863
Quinn Davis,Jamie Garcia,0
Quinn Davis,Quinn Rodriguez,0.0079331
Quinn Davis,Peyton Garcia,0
Quinn Davis,Taylor Garcia,0
Quinn Davis,Riley Jones,0
Quinn Davis,Alex Miller,0.004685526
Quinn Davis,Riley Davis,0
Quinn Davis,Jordan Brown,0
Quinn Davis,Casey Rodriguez,0
Quinn Davis,Morgan Martinez,0
Quinn Davis,Taylor Martinez,0.002974918
Quinn Davis,Jordan Brown,0
Alex Smith,Avery Jones,0.011713863
Alex Smith,Jordan Miller,0.011713863
Alex Smith,Quinn Rodriguez,0.011713863
Alex Smith,Avery Garcia,0.011713863
Alex Smith,Taylor Martinez,0.011713863
Alex Smith,Quinn Davis,0.011713863
Alex Smith,Morgan Garcia,0.011649321
Alex Smith,Jordan Williams,0.011713863
Alex Smith,Morgan Miller,0.010335743
Alex Smith,Alex Jones,0.011713863
Alex Smith,Riley Miller,0.011713863
Alex Smith,Jordan Johnson,0.011713863
Riley Smith,Taylor Williams,0
Riley Smith,Taylor Garcia,0.003346804
Riley Smith,Jamie Davis,0
Riley Smith,Riley Garcia,0
Riley Smith,Quinn Rodriguez,0.003346804
Riley Smith,Casey Miller,0
Riley Smith,Jordan Williams,0
Riley Smith,Alex Davis,0
Riley Smith,Morgan Rodriguez,0
Riley Smith,Peyton Smith,0
Riley Smith,Avery Martinez,0.003661437
Riley Smith,Casey Rodriguez,0.001802153
Riley Smith,Peyton Brown,0
Riley Smith,Jamie Martinez,0.002129752
Riley Smith,Taylor Brown,0
Jamie Garcia,Riley Martinez,0
Jamie Garcia,Casey Garcia,0.003346804
Jamie Garcia,Quinn Davis,0
Jamie Garcia,Riley Williams,0
Jamie Garcia,Taylor Rodriguez,0
Jamie Garcia,Quinn Rodriguez,0.002129752
Jamie Garcia,Quinn Miller,0
Jamie Garcia,Taylor Martinez,0.002129752
Jamie Garcia,Quinn Brown,0
Jamie Garcia,Taylor Rodriguez,0
Jamie Garcia,Taylor Garcia,0
Jamie Garcia,Riley Garcia,0
Avery Jones,Jordan Miller,0
Avery Jones,Alex Garcia,0
Avery Jones,Riley Garcia,0
Avery Jones,Avery Smith,0.002603046
Avery Jones,Avery Williams,0
Avery Jones,Jamie Brown,0.00130154
Avery Jones,Morgan Davis,0
Avery Jones,Taylor Rodriguez,0
Avery Jones,Casey Brown,0
Morgan Brown,Taylor Garcia,0.003346804
Morgan Brown,Alex Martinez,0
Morgan Brown,Riley Williams,0
Morgan Brown,Jordan Martinez,0
Morgan Brown,Taylor Smith,0
Morgan Brown,Avery Martinez,0
Morgan Brown,Taylor Brown,0
Morgan Brown,Alex Miller,0
Morgan Brown,Avery Martinez,0
Morgan Brown,Avery Martinez,0.003661437
Morgan Brown,Peyton Davis,0.002129752
Morgan Brown,Taylor Rodriguez,0
Morgan Brown,Peyton Jones,0
Taylor Williams,Jamie Rodriguez,0
Taylor Williams,Taylor Smith,0
Taylor Williams,Alex Jones,0
Taylor Williams,Taylor Martinez,0.002129752
Taylor Williams,Peyton Smith,0
Taylor Williams,Riley Smith,0
Taylor Williams,Morgan Martinez,0
Taylor Williams,Avery Smith,0.003966602
Taylor Williams,Morgan Davis,0
Taylor Williams,Quinn Jones,0
Taylor Williams,Jordan Johnson,0
Taylor Williams,Morgan Garcia,0
Quinn Williams,Taylor Davis,0.011713863
Quinn Williams,Peyton Johnson,0.011713863
Quinn Williams,Riley Williams,0.011713863
Quinn Williams,Morgan Jones,0.011713863
Quinn Williams,Quinn Garcia,0.011713863
Quinn Williams,Morgan Garcia,0.011649321
Quinn Williams,Taylor Garcia,0.011713863
Quinn Williams,Jordan Garcia,0.009371045
Quinn Williams,Alex Jones,0.011713863
Quinn Williams,Alex Jones,0.011713863
Quinn Williams,Taylor Martinez,0.012356975
Quinn Williams,Avery Rodriguez,0.011713863
Quinn Williams,Alex Davis,0.011713863
Quinn Williams,Riley Garcia,0.011713863
Quinn Williams,Peyton Jones,0.011713863
Riley Miller,Riley Johnson,0
Riley Miller,Morgan Miller,0
Riley Miller,Jamie Rodriguez,0
Riley Miller,Alex Martinez,0
Riley Miller,Taylor Smith,0
Riley Miller,Casey Miller,0
Riley Miller,Jordan Brown,0.002129752
Riley Miller,Alex Jones,0
Riley Miller,Morgan Martinez,0
Riley Miller,Jordan Garcia,0
Riley Miller,Morgan Rodriguez,0
Riley Miller,Jordan Davis,0
Riley Miller,Morgan Miller,0.00137812
Riley Miller,Riley Garcia,0
Riley Miller,Peyton Jones,0
Riley Miller,Jamie Williams,0
Alex Rodriguez,Jamie Williams,0
Alex Rodriguez,Avery Miller,0
Alex Rodriguez,Morgan Garcia,0
Alex Rodriguez,Jamie Martinez,0
Alex Rodriguez,Riley Williams,0
Alex Rodriguez,Casey Smith,0
Alex Rodriguez,Morgan Davis,0
Alex Rodriguez,Riley Smith,0.002974918
Alex Rodriguez,Jordan Brown,0
Alex Rodriguez,Riley Brown,0
Alex Rodriguez,Riley Garcia,0
Alex Rodriguez,Jamie Williams,0
Jordan Miller,Quinn Rodriguez,0
Jordan Miller,Taylor Smith,0.011713863
Jordan Miller,Casey Garcia,0.003346804
Jordan Miller,Jordan Rodriguez,0
Jordan Miller,Morgan Garcia,0.008502154
Jordan Miller,Avery Martinez,0
Jordan Miller,Jamie Davis,0.003904624
Jordan Miller,Quinn Rodriguez,0.002129752
Jordan Miller,Jamie Williams,0
Jordan Miller,Riley Davis,0
Jordan Miller,Casey Jones,0.001802153
Jordan Miller,Alex Rodriguez,0
Jordan Miller,Avery Brown,0
Jordan Miller,Quinn Williams,0
Jordan Miller,Taylor Brown,0
Quinn Rodriguez,Peyton Johnson,0
Quinn Rodriguez,Quinn Miller,0
Quinn Rodriguez,Morgan Rodriguez,0.004685526
Quinn Rodriguez,Avery Miller,0
Quinn Rodriguez,Quinn Rodriguez,0.002129752
Quinn Rodriguez,Quinn Miller,0
Quinn Rodriguez,Riley Miller,0
Quinn Rodriguez,Morgan Brown,0
Quinn Rodriguez,Morgan Johnson,0.003173261
Quinn Rodriguez,Alex Jones,0
Quinn Rodriguez,Jordan Brown,0
Taylor Smith,Riley Garcia,0.011713863
Taylor Smith,Avery Martinez,0.011713863
Taylor Smith,Avery Williams,0.011713863
Taylor Smith,Alex Miller,0.007028337
Taylor Smith,Alex Johnson,0.007028337
Taylor Smith,Riley Davis,0.011713863
Taylor Smith,Morgan Williams,0.011713863
Taylor Smith,Alex Rodriguez,0.011713863
Taylor Smith,Morgan Davis,0.011713863
Taylor Smith,Morgan Miller,0.010335743
Taylor Smith,Riley Miller,0.011713863
Taylor Smith,Casey Smith,0.011713863
Taylor Smith,Avery Davis,0.011713863
Taylor Smith,Peyton Rodriguez,0.010335743
Taylor Davis,Morgan Miller,0
Taylor Davis,Alex Smith,0
Taylor Davis,Morgan Jones,0
Taylor Davis,Taylor Garcia,0.003346804
Taylor Davis,Quinn Jones,0
Taylor Davis,Morgan Brown,0
Taylor Davis,Taylor Smith,0
Taylor Davis,Alex Davis,0
Taylor Davis,Casey Brown,0
Taylor Davis,Morgan Garcia,0
Taylor Davis,Jamie Martinez,0.002129752
Taylor Davis,Jamie Garcia,0
Taylor Davis,Jordan Garcia,0
Taylor Davis,Riley Martinez,0
Taylor Williams,Taylor Martinez,0.00780924
Taylor Williams,Taylor Jones,0.005856929
Taylor Williams,Peyton Davis,0
Taylor Williams,Alex Davis,0
Taylor Williams,Morgan Rodriguez,0.004685526
Taylor Williams,Avery Rodriguez,0.002342819
Taylor Williams,Avery Martinez,0
Taylor Williams,Jordan Brown,0
Taylor Williams,Peyton Davis,0.002342819
Taylor Williams,Jordan Brown,0
Taylor Williams,Quinn Davis,0
Taylor Williams,Alex Davis,0
Peyton Johnson,Quinn Smith,0
Peyton Johnson,Quinn Rodriguez,0.002129752
Peyton Johnson,Jordan Miller,0.003346804
Peyton Johnson,Riley Jones,0
Peyton Johnson,Casey Miller,0
Peyton Johnson,Peyton Jones,0
Peyton Johnson,Jordan Johnson,0
Peyton Johnson,Jamie Johnson,0
Peyton Johnson,Taylor Martinez,0.002928481
Peyton Johnson,Riley Miller,0
Peyton Johnson,Alex Davis,0
Peyton Johnson,Alex Martinez,0
Peyton Johnson,Riley Martinez,0
Peyton Johnson,Avery Garcia,0
Jamie Johnson,Riley Johnson,0
Jamie Johnson,Avery Brown,0.003904624
Jamie Johnson,Jamie Garcia,0
Jamie Johnson,Riley Garcia,0
Jamie Johnson,Peyton Jones,0
Jamie Johnson,Jordan Williams,0
Jamie Johnson,Riley Brown,0
Alex Jones,Quinn Miller,0
Alex Jones,Taylor Brown,0
Alex Jones,Quinn Smith,0
Alex Jones,Riley Smith,0
Alex Jones,Quinn Rodriguez,0.006799851
Alex Jones,Riley Rodriguez,0
Alex Jones,Peyton Smith,0.006799851
Alex Jones,Avery Miller,0
Alex Jones,Quinn Miller,0.00528877
Alex Jones,Taylor Martinez,0.002129752
Alex Jones,Quinn Williams,0.002603046
Alex Jones,Avery Williams,0
Alex Jones,Riley Garcia,0
Morgan Williams,Avery Garcia,0
Morgan Williams,Quinn Johnson,0
Morgan Williams,Avery Williams,0
Morgan Williams,Casey Jones,0.001802153
Morgan Williams,Alex Rodriguez,0
Morgan Williams,Jamie Davis,0
Morgan Williams,Morgan Williams,0
Morgan Williams,Riley Martinez,0
Taylor Williams,Avery Garcia,0
Taylor Williams,Casey Garcia,0.003346804
Taylor Williams,Morgan Miller,0
Taylor Williams,Taylor Garcia,0.003346804
Taylor Williams,Jamie Garcia,0
Taylor Williams,Morgan Brown,0
Taylor Williams,Taylor Garcia,0
Taylor Williams,Casey Davis,0.0066936
Taylor Williams,Casey Jones,0.001802153
Jordan Rodriguez,Avery Garcia,0
Jordan Rodriguez,Quinn Johnson,0
Jordan Rodriguez,Quinn Miller,0.00528877
Jordan Rodriguez,Alex Johnson,0
Jordan Rodriguez,Quinn Brown,0
Jordan Rodriguez,Morgan Davis,0
Jordan Rodriguez,Alex Miller,0
Jordan Rodriguez,Quinn Davis,0
Jordan Rodriguez,Taylor Garcia,0
Jordan Rodriguez,Jamie Miller,0
Jordan Rodriguez,Jamie Rodriguez,0
Jordan Rodriguez,Avery Brown,0
Jordan Rodriguez,Morgan Williams,0
Jordan Rodriguez,Riley Martinez,0
Jordan Rodriguez,Jordan Johnson,0
Riley Johnson,Quinn Miller,0
Riley Johnson,Peyton Miller,0
Riley Johnson,Morgan Rodriguez,0.004685526
Riley Johnson,Taylor Davis,0
Riley Johnson,Taylor Garcia,0
Riley Johnson,Avery Martinez,0
Riley Johnson,Avery Smith,0.001952303
Riley Johnson,Avery Williams,0
Riley Johnson,Casey Rodriguez,0.001802153
Riley Johnson,Jordan Johnson,0
Riley Johnson,Taylor Jones,0
Riley Johnson,Peyton Johnson,0
Jamie Martinez,Riley Martinez,0
